OriginalFoodCode,OriginalFoodName,EnglishFoodName,ScientificFoodName,OtherFoodNames,OriginalFoodGroupCode,FoodGroupIS1,FoodGroupIS2,FoodGroupIS3,CodexFoodStandards,ArticleNumber,E_number,INS_code,LangualCodes,CODEXAdditives,CODEXFood,CODEXContaminants,FAOBalanceSheet,CIAAFood,EuroCode2,AgriculturalConditions,Cuisine,EdiblePortion,WastePortion,NatureofEdiblePortion,NatureofWaste,TypicalServingSize,TypicalWeightperPiece,Colour,FinalPreparation,SpecificGravity,NitrogenProteinFactor,FattyAcidFactor,GenericImage,SpecificImage,Producer,Distributor,Retailer,AreaOfOrigin,AreaOfProcessing,AreaofConsumption,WebPublishReady,ListOfIngredients,Remarks,DateOfGeneration,GeneratedBy,DateOfUpdate,UpdatedBy
1143,"LÉTT OG LAGGOTT, með ólífuolíu","Butter with olive oil, fat 40%",,"Smjör mýkt með ólífuolíu, fita 40%.",10.04,10,4,,,,,,A0148 A0807 B1201 C0179 E0119 F0018 G0003 H0148 H0214 H0316 H0341 H0440 H0581 H0591 H0646 H0742 H0748 J0135 K0003 M0172 N0036 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.956,,,,,,,,,J,,"Innihald: Vatn, mjólkurfita (28%), ólífuolía (12%), sýrð undanrenna, kartöflusterkja, salt, ýruefni (ein- og tvíglýseríð fitusýra), rotvarnarefni (K sorbat), litarefni (karótín), bragðefni, A- og D-vítamín.",2003-11-11 00:00:00.0,ÓR,2011-04-04 10:41:46.0,
0948,"TÓMATAR, sólþurrkaðir, í olíu","Tomatoes, dried, in oil",,,05.08,5,8,,,,,,A0152 A0827 B1276 C0140 E0133 F0001 G0003 H0138 J0116 K0021 M0210 N0040 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0928,"PASTARÉTTUR m skinku, soðinn","Pasta meal, w ham, cooked",,,16.02,16,2,,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,Uppskrift S236,2003-09-09 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0258,"KEX, kremkex, Frón","Biscuit, sweet, with filling, Frón",,,04.05,4,5,21,,,,,A0203 A0821 B1312 C0208 E0140 F0014 G0005 H0138 H0158 H0207 H0272 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.700,0.000,,,,,,,,,J,,,1996-11-22 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0610,VÍNARTERTA,"Cake, vínarterta, yellow",,,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,"Lagkaka, ljós",2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0618,SKÚFFUKAKA,"Cake, skuffukaka",,,04.06,4,6,21,,,,,A0210 A0821 B1312 C0208 E0147 F0014 G0005 H0158 H0186 H0272 H0351 J0001 K0003 M0001 N0001 P0024 Z0112,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0474,ÓLÍFUOLÍA,Olive oil,,,10.01,10,1,20,,,,,A0129 A0806 B1299 C0190 E0123 F0001 G0003 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.956,,,,,,,,,J,,,1993-06-01 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0975,"1944 RÉTTUR, kjöt í karrísósu","1944 dish, meat in curry sauce",,,16.03,16,3,,,,,,A0172 A0799 B1322 C0208 E0134 F0018 G0005 G0014 H0166 H0191 H0212 H0227 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,með hrísgrjónum og grænmeti,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0156,"OSTUR, kotasæla","Cheese, cottage",,,02.01,2,1,4,,,,,A0185 A0786 B1201 C0245 E0134 F0003 G0003 H0101 H0184 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,Ferskostur,1992-02-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1252,"BRAUÐ, byggbrauð","Bread, barley bread",,,04.04,4,4,,,,,,,,,,,,,,,100,,,,40,,,,,5.830,0.670,,,,,,,,,J,,"Byggmjöl 30% af mjöli og hveiti 70% af mjöli. 
Hluti gilda er reiknaður samkvæmt uppskrift U34.",2010-06-25 09:09:35.03,,2011-05-22 02:27:33.0,
0889,"FEITI, steikingafeiti, KEA","Fat, frying, KEA",,,10.05,10,5,18,,,,,A0129 A0807 B1452 C0190 E0151 F0014 G0003 H0174 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,Hert sojaolía.,1997-02-26 00:00:00.0,ÓR,2010-05-18 12:53:01.0,
0865,"PASTA, þurrkað","Pasta, dried",,,04.07,4,7,23,,,,,A0275 A0815 B1079 C0208 E0147 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0742,SÍTRÓNUR,"Lemon, raw",Citrus limon,,06.01,6,1,33,,,,,A0143 A0833 B1275 C0137 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,67,33,,,,,,,,6.250,0.800,,,,,,,,,J,,Hráar,1993-03-26 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1195,"ORKUDRYKKUR, Red Bull","Energy drink, Red Bull",,,12.05,12,5,,,,,,,,,,,,,,,100,,,,250,,,,,0.000,0.000,,,RED BULL Company Ltd.,Ölgerðin,,,,,J,,"Innihald: Vatn, sykur, glúkósi, sýrustillar (Na sítrat, Mg karbónat), sítrónusýra, tárín (0,4%), koffín (0,03%), níasín, pantóþenat, B6, B12.",2009-06-30 15:17:59.653,,2011-04-14 10:13:59.0,
1166,"SKYR, skyr.is, ávaxta-, Dagmál, sykurskert","Skyr, skyr.is, fruit, Dagmál, low sugar",,,01.02,1,2,,,,,,,,,,,,,,,100,0,,,170,,,,,0.000,0.000,,,MS,MS,,,,,N,,"Varan er ekki lengur á markaði. Framleiðslu var hætt í desember 2008.
Skammtur: 1 dós. Innihald: Undanrenna, léttmjólk, ávextir, maíssterkja, sætuefni (aspartam, asesúlfam-K), bragðefni, gerlar.",2009-03-23 00:00:00.0,ÓR,2011-05-09 10:05:15.0,
1109,"GOSDRYKKIR, kóladrykir, sykurlausir","Soft drink, cola, diet",,,12.02,12,2,,,,,,A0241 A0843 B1217 C0005 E0123 F0014 G0003 H0108 H0109 H0150 H0200 H0227 J0149 K0003 M0001 N0001 P0024 P0033,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2003-05-16 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0614,PIPARKÖKUR,"Cookie, pepper",,,04.05,4,5,21,,,,,A0203 A0821 B1312 C0208 E0140 F0014 G0005 H0117 H0158 H0272 H0280 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-13 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0722,"SNAKK, kartöflunasl, ýmsar gerðir",Potato chips,,,14.02,14,2,30,,,,,A0228 A0868 B1218 C0238 E0140 F0014 G0001 H0138 H0146 H0173 H0263 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.950,,,,,,,,,J,,"Þurrkaðar kartöflur, olía, salt",2001-09-30 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0421,HNETUSMJÖR,Peanut butter,,,10.06,10,6,24,,,,,A0260 A0824 B1337 C0136 E0144 F0014 G0003 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-28 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0509,"OSTUR, partíbomba","Cheese, dessert cheese",,,02.01,2,1,4,,,,,A0185 A0786 B1201 C0245 E0119 F0018 G0003 H0101 H0229 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,Krydduð ostblanda úr rjómaosti.,1996-06-20 00:00:00.0,ÓR,2010-05-15 10:40:05.0,
0184,"SVIÐ, niðursoðin","Lamb heads, canned",,,07.10,7,10,8,,,,,A0150 A0796 B1669 C0268 E0147 F0014 G0016 H0003 J0123 K0003 M0151 N0041 P0024 Z0048,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1992-04-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0652,"NAGGAR, svínasnitsel, steikt","Breaded minced pork, fried",,,07.08,7,8,,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,,2003-05-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0932,"MORGUNKORN, Magic Stars","Breakfast cereal, Magic Stars",,,04.03,4,3,,,,,,A0258 A0816 B1219 C0208 E0140 F0014 G0001 H0138 H0146 H0150 H0158 H0162 H0181 H0192 H0194 H0214 H0215 H0216 H0309 H0310 H0311 H0316 J0116 K0003 M0155 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,Ralson Food USA,2001-07-13 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0927,"PASTARÉTTUR með grænmeti og rjóma, soðinn","Pasta dish, with vegetables and cream, boiled",,,16.02,16,2,,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,Uppskrift S235,2003-08-22 00:00:00.0,ÓR,2010-05-15 11:24:52.0,
1241,"PRÓTEINDRYKKUR, Hleðsla","Protein drink, Hleðsla",,,17.02,17,2,,,,,,,,,,,,,,,100,,,,250,,,,,0.000,0.000,,,MS Akureyri,,,,,,J,,"Skammtur: 1 250 ml ferna
Inniheldur mysuprótein og agavesafa. Er án hvíts sykurs og sætuefna. 
Innihald: Mysupróteinþykkni, agavesafi (9%), tapiókasterkja, vanilla, bragðefni, sítrónusafi, jógúrtgerlar. Tvær bragðtegundir: Vanillu, jarðarberja.",2010-04-19 13:58:46.493,,2011-01-10 08:11:11.0,
1049,"1944 RÉTTUR, sveppasúpa","1944 dish, mushroom soup",,,15.02,15,2,,,,,,A0172 A0865 B1467 C0170 E0149 F0018 G0014 H0160 H0212 H0227 H0296 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,"Rjómalöguð, með sveppum.",2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1125,"NAUTAINNANLÆRI, fitusnyrt, steikt","Beef, bottom round, defatted, fried",Bos taurus,,07.02,7,2,6,,,,,A0150 A0794 B1161 C0270 E0150 F0014 G0025 H0003 J0003 K0001 M0001 N0001 P0024,,,,,,,,,,,,,,,,,,6.250,,,,,,,,,,J,,m feiti,2003-09-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0453,"SÓSA, MAJONES-, remúlaði, 68%",Remoulade,,,15.01,15,1,29,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.956,,,,,,,,,J,,,1996-11-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0750,"ÝSA, reykt","Haddock, fillet, smoked",,,08.04,8,4,13,,,,,A0267 A0803 B1441 C0268 E0150 F0003 G0003 H0172 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,90,10,,,,,,,,6.250,0.774,,,,,,,,,J,,"Flök, hrá",1992-04-20 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0659,SVÍNABLÓÐ,Pig blood,,,07.09,7,9,12,,,,,A0217 A0796 B1136 C0185 E0123 F0001 G0001 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,,1991-12-30 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0082,"HANGIÁLEGG, soðið","Lamb meat, smoked, sliced, boiled",,,07.08,7,8,11,,,,,A0279 A0797 B1669 C0268 E0147 F0014 G0016 H0118 H0173 H0253 H0691 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.910,,,,,,,,,J,,,1992-09-15 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0110,"GULRÓFUR, hráar","Swede, raw",Brassica napus rapifera,,05.01,5,1,33,,,,,A0152 A0826 B1413 C0239 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,84,16,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1169,"KARRÍMAUK, með jurtaolíu","Curry paste, oil bases",,,13.01,13,1,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,"Innihald: Olía, vatn, salt, koríander, kúmín (5%), túrmerik, rauðpipar (4%), maísmjöl. 
Uppskrift: U52.",2009-03-23 00:00:00.0,ÓR,2011-03-27 09:39:57.0,
0936,"BAUNIR, linsubaunir, soðnar","Lentils, boiled",,,05.04,5,4,,,,,,A0152 A0826 B1268 C0133 E0150 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0260,"GOSDRYKKIR, sykurlausir, aðrir en kóladrykkir","Soft drink, without sugar, cola drinks excluded",,,12.02,12,2,33,,,,,A0241 A0843 B1217 C0005 E0123 F0014 G0003 H0108 H0109 H0150 H0200 H0227 J0149 K0003 M0001 N0001 P0024 P0033,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-27 00:00:00.0,ÓR,2011-04-15 08:49:31.0,
0910,"PASTA, eggjapasta, soðið","Pasta, egg pasta, boiled",,,04.07,4,7,,,,,,A0275 A0815 B1079 C0208 E0147 F0014 G0015 H0186 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2002-01-09 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0588,"BRAUÐ, hamborgarabrauð","Bread, white",,,04.04,4,4,23,,,,,A0178 A0818 B1418 C0208 E0147 F0014 G0005 H0256 H0753 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.700,0.670,,,,,,,,,J,,,1993-05-03 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1084,"SÓSA, TÓMAT-, pítsusósa, 1% fita","Sauce, pizza-, tomato-, fat 1%",,,15.01,15,1,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,"Úr tómatþykkni, sykri og lauk",2002-03-01 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0149,NÝMJÓLKURDUFT,"Milk, dry, whole, powder",,,01.04,1,4,1,,,,,A0148 A0781 B1201 C0235 E0106 F0018 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1992-04-14 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0942,"HVÍTKÁL, soðið","White cabbage, boiled",,,05.02,5,2,,,,,,A0152 A0826 B1406 C0151 E0150 F0014 G0015 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0634,"SVEPPIR, steiktir í jurtaolíu","Mushroom, fried in vegetable oil",Agaricus bisporus,,05.05,5,5,33,,,,,A0152 A0826 B2937 C0296 E0150 F0014 G0025 H0263 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,2003-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0630,SMJÖRKAKA,"Cake, smjorkaka",,,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,5.700,0.930,,,,,,,,,N,,,2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0265,"ANANASSAFI, hreinn",Pineapple juice,,,12.04,12,4,33,,,,,A0127 A0841 B1484 C0230 E0123 F0014 G0003 H0001 J0123 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-14 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0157,"OSTUR, mysuostur, smyrjanlegur","Cheese, whey, soft",,,02.01,2,1,4,,,,,A0185 A0786 B1201 C0244 E0119 F0018 G0001 H0107 H0138 H0280 H0296 J0117 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.860,,,,,,,,,J,,,1996-11-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0370,"LAMBAKÓTILETTUR, steiktar í raspi","Lamb, cutlet, broiled",,,07.01,7,1,8,,,,,A0150 A0799 B1669 C0266 E0133 F0014 G0006 H0188 J0003 K0003 M0001 N0001 P0024 Z0031,,,,,,,,,100,0,,,,,,,,6.250,0.953,,,,,,,,,N,,"(Kjöt,egg,rasp,smjörlíki,salt....)",1992-04-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0564,"SÓSA, rjómasveppasósa","Sauce, cream and mushrooms",,,15.01,15,1,28,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,"(Rjómi,sveppir,laukur,smjör,salt)",1991-05-31 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0824,"NAUTAHAKK, nautgr 12-20% fita hrátt","Beef, minced, hrátt",Bos taurus,,07.02,7,2,6,,,,,A0150 A0794 B1161 C0269 E0117 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 Z0018,,,,,,,,,100,0,,,,,,,,6.250,0.930,,,,,,,,,J,,,1996-06-14 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0733,KRÆKIBERJASULTA,Crow berries jam,,,06.06,6,6,33,,,,,A0251 A0837 B1231 C0140 E0110 F0014 G0001 H0749 J0120 J0146 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1992-03-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0160,"RJÓMI, þeytirjómi","Cream, whipping",,,01.01,1,1,1,,,,,A0148 A0782 B1201 C0161 E0139 F0018 G0003 H0001 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1992-04-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0402,LYFTIDUFT,Baking powder,,,13.01,13,1,33,,,,,A0181 A0854 B3256 C0005 E0106 F0001 G0003 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1996-06-13 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1164,"BRAUÐ, fittybrauð","Bread, fitty bread",,"Samlokubrauð með trefjum, fræjum og kalki",04.04,4,4,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,Myllan,,,,,,J,,Uppskrift U41,2009-03-23 00:00:00.0,ÓR,2011-02-11 05:08:36.0,
0915,"KEX, matarkex, gróft, Frón","Biscuit, shortbread,wholemeal, Frón",,,04.05,4,5,,,,,,A0203 A0821 B1312 C0133 E0140 F0014 G0005 H0138 H0158 H0272 J0100 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2002-01-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0234,"RJÚPUR, kjöt, hrátt","Ptarmigan, white, meat, raw",Lagopus mutus,,07.07,7,7,9,,,,,A0273 A0795 B2697 C0266 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,65,35,,,,,,,,6.250,0.000,,,,,,,,,J,,,1992-03-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1056,"1944, meðlæti, kartöflumús","1944, mashed potatoes",,,05.03,5,3,,,,,,A0152 A0830 B1218 C0239 E0119 F0018 G0015 H0306 J0131 K0001 M0001 N0001 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,,2001-08-03 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1111,"KJÖTPOTTRÉTTUR, með sósu og grænmeti, án rjóma, soðinn","Meat dish, with sauce and vegetables, witout cream, boiled",,,16.03,16,3,,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,Uppskrift S218,2003-08-14 00:00:00.0,ÓR,2010-05-15 09:59:52.0,
0342,"BRAUÐ, maltbrauð","Bread, rye, fine",,,04.04,4,4,23,,,,,A0178 A0818 B1418 C0208 E0147 F0014 G0005 H0256 H0319 H0473 H0752 H0753 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,40,,,,,0.000,0.730,,,,,,,,,J,,"Skammtur: 1 sneið 40 g.
Innihald: Rúgmjöl, vatn, hveiti, súrdeig, salt, maltextrakt, ger.",1991-10-28 00:00:00.0,ÓR,2011-04-09 04:42:53.0,
0046,"OSTUR, Mozzarella, 17% fita","Cheese, Mozzarella, 17%",,,02.01,2,1,,,,,,A0185 A0786 B1201 C0245 E0146 F0003 G0003 H0107 H0298 J0104 J0131 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-08-05 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0498,"OSTUR, smurostur, 18% fita","Cheese spread, fat 18%",,,02.01,2,1,4,,,,,A0109 A0787 B1201 C0245 E0134 F0014 G0003 H0119 H0306 J0135 K0003 M0184 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,"Smurostur með rækjum, sveppum, papriku eða beikoni.",1992-02-26 00:00:00.0,ÓR,2011-05-11 09:46:08.0,
0331,FRÓMAS,Fromage,,Rjómabúðingur,01.03,1,3,3,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,Uppskrift U17,2001-12-21 00:00:00.0,ÓR,2011-05-11 04:17:43.0,
1247,"ÍÞRÓTTADRYKKUR, Soccerade","Sport drink, Soccerade",,,12.05,12,5,,,,,,,,,,,,,,,100,,,,500,,,,,0.000,0.000,,,,,,,,,J,,"Innihald: Vatn, maltodextrín, frúkósi, sítrónusýra, bragðefni, litur úr sítrónu, þríkalíum sítrat, C-vítamín, sætuefni (súkralós), NaCl.",2010-06-25 08:31:36.003,,2010-08-22 05:10:48.0,
0476,"MORGUNKORN, All bran","Breakfast cereal, All bran",,,04.03,4,3,23,,,,,A0258 A0816 B1312 C0133 E0153 F0014 G0001 H0100 H0138 H0158 H0181 H0194 H0214 H0216 H0224 H0274 H0309 H0310 H0311 H0318 J0116 K0003 M0155 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,"Kellogg, Bretlandi",,,,,,J,,,2002-11-17 00:00:00.0,ÓR,2011-04-09 09:12:24.0,
0456,SVESKJUR,"Prune, dried plum",Prunus domestica,,06.05,6,5,33,,,,,A0143 A0834 B1207 C0137 E0131 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,85,15,,,,,,,,6.250,0.800,,,,,,,,,J,,,1993-03-26 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1156,"MYSA, ostamysa","Whey, from cheese",,,01.02,1,2,,,,,,,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,2008-07-02 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0364,EPLI,"Apple, raw",Malus sylvestris Miller,,06.01,6,1,33,,,,,A0143 A0833 B1245 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,90,10,,,,,,,,6.250,0.800,,,,,,,,,J,,,1993-03-09 00:00:00.0,ÓR,2011-04-10 09:06:45.0,
0376,"SNÚÐAR, með súkkulaði","Roll, with chocolate",,,04.06,4,6,21,,,,,A0151 A0821 B1312 C0208 E0105 F0014 G0005 H0158 H0186 H0227 H0231 H0256 H0272 H0355 H0753 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1996-11-22 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0567,SÚKKAT,"Succades, candied",,,13.01,13,1,33,,,,,A0143 A0834 B1211 C0110 E0115 F0014 G0003 H0158 H0182 J0146 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-28 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0561,"SÓSA, SALATSÓSA, súrmjólkursósa","Dressing, cultured milk, low fat",,,15.01,15,1,28,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,"(Súrmjólk, sinnep, laukur)",1992-04-20 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1107,"SPELTMJÖL, heilmalað","Spelt, flour, whole",Triticum spelta L.,,04.01,4,1,,,,,,A0149 A0813 B1312 C0133 E0117 F0003 G0003 H0138 J0116 K0003 M0120 N0039 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2003-05-16 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0060,"ÝSA, hrá","Haddock, fillet, raw",Melanogrammus aeglefinus,,08.01,8,1,13,,,,,A0267 A0802 B1441 C0268 E0150 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,50,50,,,,,,,,6.250,0.774,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0076,"VÍNARPYLSUR, soðnar","Vienna sausage, cooked",,,07.08,7,8,11,,,,,A0221 A0798 B1136 C0268 E0147 F0018 G0023 H0118 H0151 H0173 H0306 J0100 J0131 J0135 K0001 M0004 N0004 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1996-11-22 00:00:00.0,ÓR,2011-05-02 12:56:14.0,
0527,"SALAT, hrásalat í majonessósu",Green salad in mayonnaise,,,15.03,15,3,29,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,"Reiknuð gildi byggja á uppskrift S297. Í uppskrift er: Hvítkál, gulrætur, majones o.fl.",1996-06-04 00:00:00.0,ÓR,2010-05-15 10:22:51.0,
0656,"SKREIÐ, þorskhausar","Cod heads, dried, raw",,,08.02,8,2,13,,,,,A0267 A0803 B1842 C0265 E0150 F0003 G0003 H0138 J0116 K0001 M0001 N0001 P0024 R0135,,,,,,,,,100,0,,,,,,,,6.250,0.700,,,,,,,,,J,,Hrá,1991-12-30 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
