0568	0034	349,
0255	0137	0,9
1121	0004	5,7
0362	0036	2,
0528	0032	0,
0062	0028	0,15
0451	0036	465
0264	0013	0,
1196	0013	0,4
0876	0039	0,5
0454	0035	350,
0105	0033	3,30
1070	0008	2
1020	0016	71,1
0506	0029	5
0217	0036	46,1
0765	0011	5,3
1188	0034	144
1196	0001	10,0
0377	0012	8
1244	0137	0,09
1029	0036	41
0254	0020	0
0821	0041	4,2
0851	0038	1,9
0374	0014	0,
0807	0137	0,053
0102	0037	260
0031	0038	1,0
0870	0038	0,8
0515	0006	0
1164	0044	7,1
0665	0040	0,10
1240	0041	0,29
0810	0037	151,
0283	0016	2,2
0451	0021	0,4
1237	0011	3,91
0309	0011	0,
0283	0037	449,
0625	0023	0,28
0960	0028	0,03
0649	0002	0,3
1152	0023	0,022
0317	0036	42
1164	0004	1,7
0461	0002	0,
0274	0028	0,045
0111	0040	0,010
0848	0002	9,3
0313	0138	1,8
1016	0021	1,36
0421	0028	0,50
0203	0017	558,333
0592	0034	130
0757	0015	5,6
0716	0010	2,7
0765	0010	5,3
1244	0015	5,1
0277	0015	2,7
1104	0004	4
0158	0023	0,042
0501	0013	0,
0821	0033	6
0069	0005	2,0
0942	0034	25
0267	0028	0,14
1016	0044	6,7
0267	0036	2
0267	0011	16,5
0135	0011	0,4
0241	0010	24,5
0200	0038	0,17
1104	0033	714
0690	0038	0,30
0227	0032	0,
0442	0004	0,028
0761	0012	0,5
1176	0002	25
1152	0002	16,6
1079	0040	0,2
0080	0031	0,20
0038	0008	1,42
0640	0015	2,2
0352	0011	4,9
0959	0038	1,1
0883	0017	925
0716	0012	0,
0185	0024	0,050
0383	0002	2,0
0102	0020	0,2
0135	0039	0,047
1029	0010	43
1126	0138	0,1
0751	0020	0,
0966	0008	0
0747	0008	0,12
0803	0010	0,
0775	0016	92,5
0960	0005	0,4
0665	0031	1,
0367	0023	0,18
1004	0041	0,90
0351	0035	18
0062	0006	9,6
0761	0039	0,18
0451	0006	0
0708	0039	0,009
1152	0008	0
0374	0031	1,1
0224	0017	32
0283	0001	8,1
0203	0029	23
0154	0015	4,1
0461	0020	0,
0200	0005	0,1
0855	0036	60,
0683	0013	0,
0876	0023	0,17
1169	0031	0
0248	0015	0,1
0179	0023	0,045
0147	0020	0,03
0590	0020	0,
0147	0028	0,038
0640	0034	150
0224	0003	4,1
0274	0021	1,18
0315	0010	66,8
0255	0040	0,15
0775	0005	0,2
0128	0005	0,0
1171	0041	0,30
0254	0038	1,11
0185	0021	0,05
0130	0006	0,
0965	0039	0,22
0178	0012	0,
0132	0031	0,
0950	0010	  8,5
0180	0005	0,03
0289	0013	2,72
0309	0028	0,64
1171	0040	0,2
0539	0038	1,7
0910	0044	4
0789	0036	4,
0503	0016	42,9
0870	0033	40,
0750	0005	0,7
0241	0033	25,4
0200	0002	0,2
0752	0033	30,9
0242	0028	 0,32
0752	0004	2,8
0219	0028	0,32
1181	0016	77,6
1112	0035	22
0053	0138	0
0821	0029	11
0490	0005	5,10
0310	0014	0,
1122	0011	0
0786	0012	0,
0719	0017	20,
1080	0031	0,3
0230	0039	1,94
0353	0036	591,
0383	0004	0,18
0445	0009	0
0038	0028	0,24
0942	0036	15
0341	0137	0,49
0960	0037	320
0690	0033	10,7
0742	0005	0,1
0421	0138	0
1228	0015	1,5
0327	0017	70,1
1196	0031	0,22
0719	0024	0,1
0114	0037	103,
0919	0032	102
0106	0002	4,37
0362	0003	0,100
1104	0012	25,5
0866	0034	64
0820	0011	4,7
0341	0041	2,8
0849	0034	530
0072	0034	51
1110	0011	0
0919	0029	340
0558	0023	0,12
0169	0002	11
0159	0024	0,176
0312	0138	12
0396	0041	12,
0147	0034	95
0807	0041	1,1
1079	0038	2,1
1169	0012	0
0214	0029	16
0406	0040	0,038
0388	0005	2,7
0883	0013	0
0168	0044	21,9
0606	0001	6,6
0352	0137	2,4
0684	0011	0,
0429	0036	28,
0143	0029	2,8
0388	0015	0,
1087	0002	15,2
1112	0031	0,83
0474	0010	0,
0471	0021	1,4
0515	0036	439
0586	0015	1,7
1121	0038	1,5
0396	0008	1
0742	0020	0,
0357	0008	0
0085	0137	0,74
0471	0012	20,1
0960	0041	62,3
0214	0004	0,004
0568	0014	0,
0894	0015	2,2
1109	0028	0
0038	0024	0,34
0518	0001	4,3
0955	0017	65
0849	0016	41,0
0106	0005	0,6
0747	0001	21,0
0765	0020	0,
0855	0038	1,8
0471	0044	2,8
0085	0004	6,3
0919	0038	24
0373	0013	0,
0568	0035	254,
0264	0031	0,
0955	0001	0,2
1072	0005	0,38
0919	0024	2,7
0351	0040	0,09
0515	0041	4,9
0257	0016	2,9
0419	0037	310,
1080	0013	2,4
1170	0021	0,5
0396	0044	3,3
0362	0006	0
1067	0032	0
1022	0031	0,65
0586	0012	0,
0179	0033	136,
1169	0021	5,9
0352	0013	1,6
0734	0011	24,
0001	0006	0,84
0322	0014	0,
0807	0033	2,
0851	0037	350,
0322	0016	7
0080	0137	19,83
1228	0037	16
0501	0031	1,
0531	0035	30,2
1181	0037	307
0072	0036	2320
0327	0031	0,87
1012	0011	15
1237	0023	0,092
0130	0037	5,9
0558	0021	1,1
0959	0012	62,7
0298	0016	71,3
0383	0006	0
0118	0040	0,007
0464	0013	0,
1020	0013	0
0217	0137	0,56
0059	0044	31,3
0459	0032	46
1196	0017	8,6
0373	0138	0,22
0547	0038	1,7
0883	0002	83,8
0955	0005	14,5
0217	0011	0,
0086	0014	0,
0914	0031	0
0738	0024	1,74
0111	0037	60
0942	0021	0,04
0765	0004	0,
0474	0008	0,11
0252	0012	0,
0179	0014	0,
1104	0032	34
0283	0005	1,1
0086	0040	0,12
0121	0032	0,
1067	0013	6,2
0373	0036	59,5
0726	0005	2,39
0855	0004	1,9
1122	0023	0,19
0752	0138	0,29
0942	0010	4,3
1016	0028	0,286
1016	0037	197
0451	0028	0,11
1079	0024	0,4
0346	0024	0,085
0770	0013	0,
0719	0016	3,8
0760	0003	52,9
0547	0034	230
0861	0017	65,5833
0528	0029	4
0339	0021	1,5
0960	0004	3,2
0438	0039	0,16
0506	0001	8,9
1236	0024	0,1
0592	0016	28,0
0775	0014	0,
0490	0003	4,64
0634	0031	0,
0442	0012	0,
0248	0017	0
0950	0034	10
0313	0006	1,8
0851	0023	0,18
1250	0039	6,45
0483	0041	0,6
0750	0031	1,5
0751	0004	0,11
0634	0016	84,3
0861	0032	0,6
0697	0016	37,4
0118	0029	0,
0274	0010	40,4
0135	0008	12,99
0454	0003	6,9
0914	0041	1,1
0803	0037	1,
1125	0033	11
0219	0001	    19,5
0214	0039	0,21
1169	0004	12
0169	0009	36
0536	0009	71
0257	0005	1,8
0965	0001	1,2
0309	0039	0,4
0752	0013	0,
0649	0016	91,2
0445	0039	0,3
0442	0032	8,
0086	0041	4,1
0955	0037	50,9
0364	0036	3,
0053	0006	0
1029	0035	119
0252	0009	13
1112	0014	0
1087	0138	0,9
0851	0013	0,
0760	0138	1,5
0752	0014	0,
0179	0011	3,8
0147	0031	0,37
0289	0021	0,53
0241	0014	0,
0267	0029	   0
0219	0044	15,1
0106	0044	87,9
0442	0138	0,014
0219	0039	1,33
0920	0038	8,8
0283	0044	2,
0683	0020	0,
1250	0037	597
0642	0032	12,8
1029	0039	2,19
0775	0009	0
1110	0015	1,7
0373	0023	0,03
1110	0034	35
0454	0036	11,
0274	0032	0,
1125	0029	6,0
0114	0029	6,
0178	0003	15,8
0684	0029	11
0811	0013	3,4
0965	0012	8
0248	0004	0,
0876	0002	16,1
0920	0003	3
0590	0012	0,
0284	0006	0
0038	0041	15,0
0625	0005	1,1
0264	0005	0,
0318	0001	16,0
0708	0035	7,
0683	0033	5,
0317	0023	0,032
0471	0006	0
0719	0036	11,5
0114	0006	0,
0742	0015	0,3
0506	0005	0,2
0289	0008	0,02
0518	0003	7,39
1020	0015	1,1
0158	0035	19,4
0503	0031	1,23
1010	0013	0,2
1126	0017	5,025
1170	0002	0,2
0111	0017	0
1171	0015	0,3
0837	0029	60,
0684	0008	1,3
0752	0003	3,8
0699	0024	0,48
0708	0033	4,
0471	0009	33
0474	0002	99,9
0866	0008	0
0277	0035	39,
0257	0044	1,1
0464	0005	5,61
0274	0041	5,9
0536	0008	0,54
0685	0137	0,30
0284	0013	0,9
0525	0002	7,7
0955	0016	38,2
0837	0033	59,
0848	0012	0,
0726	0016	58,1
0558	0008	1,0
0351	0003	5,2
0130	0024	0,
0352	0034	259
0203	0020	0,
0062	0029	300,
0178	0137	0,31
0289	0040	0,072
1240	0015	0,4
0436	0009	0
0354	0033	27,
1125	0023	0,05
1004	0004	 0
0856	0033	230,
0683	0028	0,
0227	0001	20,3
0254	0033	50,
0088	0029	11,0
0469	0016	58,6
0966	0016	87,5
0925	0017	0
0248	0041	1,3
1004	0013	0,7
1190	0010	0,7
0966	0012	12,5
0690	0005	21
0483	0039	2,78
0454	0029	97,
0406	0013	0,
1164	0010	39,0
0363	0041	0,40
0960	0044	4,4
0289	0031	0,
0775	0012	0,
0088	0004	3,2
0267	0010	16,5
1099	0029	32
1188	0008	0,37
0128	0039	0,02
0870	0024	0,14
1079	0017	148
1175	0031	0,74
1080	0006	0
0501	0016	68,7
0586	0039	0,05
0277	0029	8
0346	0033	55,6
0770	0006	0,
1104	0028	1,1
0751	0032	0,
1188	0021	0,21
0539	0003	7,7
0536	0023	0,04
1164	0034	204
0088	0028	0,14
0501	0010	1,0
0362	0002	0,3
1104	0039	8,6
1099	0033	62
0469	0017	0
0634	0024	0,22
1067	0039	1,0
1072	0040	0,10
0919	0010	79,2
0241	0034	290,
0981	0017	28,3333
0248	0021	0,
0105	0009	140
1072	0044	0,74
0459	0006	0,
0483	0004	0,
1247	0010	5,8
0124	0012	0,
0315	0023	0
1188	0017	88,1
0870	0012	0,
0738	0038	23,6
0568	0017	49,5
0765	0023	0,05
0227	0044	228
0097	0032	0,
0312	0013	0
0341	0028	0,155
0915	0011	18
0421	0002	53,7
0031	0023	0,08
0364	0029	9
0043	0016	55,6
1171	0038	1,9
0464	0016	62,4
0168	0031	1,38
0851	0001	17,9
0168	0003	18,8
0742	0040	0,053
1143	0015	2,2
0267	0038	0,7
0625	0017	0,541667
0451	0035	21
1080	0041	12
0919	0001	7,5
0309	0138	1,05
0353	0031	0
0474	0031	0,
0981	0020	0,01
0135	0038	0,090
1236	0021	1,76
0623	0023	0,370
0942	0033	32
0227	0020	1,5
0114	0004	0,
1176	0044	8,6
0406	0011	0,
0719	0035	9,3
0111	0021	0,
0558	0004	8,3
0086	0023	0,140
0135	0017	25
0230	0034	265,
0114	0005	0,1
0339	0009	0
0454	0039	7,8
0318	0015	4,3
1087	0011	14,7
0111	0032	2,1
0038	0011	0
1228	0035	0,3
0649	0009	0
0130	0015	0,
0114	0032	14,3
0845	0014	0,
0849	0039	4,0
0851	0002	11,1
0318	0037	400,
1104	0138	1
0459	0008	0,
0242	0011	15,1
0438	0001	0,1
0821	0002	6,2
0640	0009	44
1133	0015	0,4
0960	0015	2,1
0128	0021	0,04
0445	0035	47,
0031	0015	1,2
0086	0033	7,1
0942	0003	0,04
0807	0013	0,6
0955	0041	0
0338	0041	1,9
0876	0036	170,
0006	0021	3,1
0318	0024	0,294
0984	0005	0,5
0955	0029	0
0910	0016	84,3
0362	0020	0,
0697	0013	0
1067	0010	75,4
0248	0044	0,11
0734	0031	0,
0777	0033	6,
0461	0005	0,
0442	0029	18
0461	0012	0,
0539	0017	4,58333
1196	0010	6,5
0803	0004	0,
0377	0005	0
0377	0023	0,077
0351	0013	1,2
0683	0035	0,
0684	0013	0,
0396	0037	120,
0038	0021	0,81
0861	0023	0,04
0851	0024	0,31
0315	0012	42,7
0910	0012	0
0750	0014	0,
0168	0035	29,6
0318	0041	1,1
0254	0137	1,1
0925	0031	0
0837	0003	2,1
0341	0006	0,
0558	0014	0
0373	0003	0,10
0168	0138	0,24
0528	0011	68,3
0509	0002	28,8
0124	0008	0
0845	0009	4
0264	0014	0,
0442	0016	87,6
0174	0028	0,042
0373	0008	0
0178	0013	0,
1022	0003	2,2
0438	0011	0,
0738	0036	34,
0252	0034	145,
0217	0032	0,
0965	0016	84
0352	0029	12,6
0001	0012	0
0856	0024	0,200
0421	0044	3
0625	0021	1,5
0001	0033	67,7
0318	0036	1260
0351	0041	20,3
0883	0029	1
0214	0021	0,4
0820	0004	0,08
0419	0017	15,8833
0761	0035	11,1
0747	0035	31,6
0130	0013	0,
1240	0023	0,07
0385	0037	88,
0264	0024	0,017
0590	0006	0,2
0821	0009	76
0855	0015	1,1
0503	0036	815,
1175	0035	43
0241	0002	8,6
0501	0006	0,01
0143	0012	0,
1126	0004	3,3
0981	0002	5,9
0248	0028	0,035
0751	0005	0,42
0377	0006	0
0699	0014	0,
0536	0014	0
0062	0003	9,0
1010	0002	6,1
1072	0029	10
0312	0006	7
0438	0002	0,1
0742	0033	27
0248	0010	2,1
0354	0011	1,6
0354	0036	591,
0143	0036	984,
1171	0002	1,2
0363	0005	0,2
0241	0039	0,21
1016	0032	0
1196	0137	0,012
1067	0021	1,1
0124	0034	11,
0277	0137	5,42
0168	0028	0,090
0981	0006	0
1188	0037	152
0254	0039	0,62
0914	0028	0,034
0531	0021	1,62
0377	0024	0,17
1190	0039	2,6
0752	0016	61,4
0147	0039	0,37
0353	0014	0,
0362	0035	26,
0454	0031	0,
0267	0035	11
1067	0016	3,7
1004	0029	2
1070	0004	18
0558	0001	24,9
0518	0038	0,62
0442	0024	0,025
1143	0012	0
1112	0003	4,9
0708	0041	1,5
1228	0039	0,047
0471	0034	65,2
0364	0021	0,24
1196	0003	0,5
0734	0013	2,
0761	0001	1,1
1152	0137	0,18
0704	0017	12
0085	0011	0,
0086	0013	0,
0483	0015	3,9
1104	0006	0
0102	0033	7
0419	0033	29,9
0585	0036	380
0442	0017	0,575
0174	0036	41,
0178	0006	0,03
0459	0029	13
0471	0041	6,3
1022	0038	1,1
0317	0009	59
1004	0017	5
0438	0012	0,
0357	0024	1,5
0845	0005	0,
0377	0035	9,4
0374	0032	0,
0960	0024	0,10
0870	0037	442,
0965	0033	24
0786	0010	10,6
0436	0002	4,8
0820	0005	0,01
0474	0029	0,
0178	0031	0,22
0217	0034	166,
0704	0037	154,
1237	0044	0,6
0257	0031	0
1176	0009	16
0871	0016	2
0203	0009	0
0080	0039	0,2
0856	0017	421,5
0351	0138	0,3
0757	0032	0,
0851	0032	0,
0501	0029	7,
0861	0001	3,0
0310	0010	0,
0043	0044	119
1029	0138	0
0373	0004	0,06
0257	0002	22,4
1250	0029	34
0174	0014	0,
0111	0015	0,2
0697	0002	35,2
0284	0011	49,6
0501	0015	4,0
0518	0137	0,39
0363	0040	0,13
0313	0005	2,1
0565	0038	0,3
0528	0138	0
1029	0001	13,7
0385	0010	13,0
1080	0039	1,2
0264	0012	0,
0180	0002	1,5
1236	0011	2,12
0248	0032	0,
1191	0028	0,2
0154	0034	503
0219	0035	19,9
0866	0011	0,5
0803	0016	66,6
0789	0039	0,082
0810	0017	14,5833
0866	0009	0
0277	0138	2,68
0708	0031	0,
0257	0034	150,
0757	0033	100,
0490	0009	44
1110	0037	30
0313	0021	7,5
0699	0005	3,5
0174	0012	7
0052	0038	0,11
0255	0014	0,
0363	0031	0,
0959	0016	6,9
0338	0012	0,
0373	0033	7,5
0377	0010	12,2
1067	0004	0,9
0038	0017	335,167
0685	0044	5,0
0910	0137	0,12
0536	0024	0,10
0501	0021	0,14
0154	0020	0,22
0690	0040	0,05
0062	0004	20,0
0820	0037	150,
0377	0031	0,36
1244	0002	9
0503	0008	0,98
1169	0039	0,6
0264	0021	0,1
0322	0004	5,4
0388	0004	28,5
0132	0005	0,
1169	0016	17,3
0750	0006	0,7
0464	0038	1,29
0894	0038	1,3
0445	0010	75,5
0224	0011	0,
0871	0034	420
0088	0011	0,
0097	0014	0,
0870	0011	1,8
0625	0001	6,2
0312	0137	8
0168	0006	0,03
0362	0034	28,
0313	0033	20
0396	0011	0,
0765	0014	0,
0111	0029	2,6
0870	0039	0,37
0742	0032	49,
0185	0012	8,0
0374	0028	0,33
0716	0036	67,7
0697	0137	1,7
0338	0021	0,37
1176	0033	16
0719	0020	0,
0158	0038	0,24
0248	0029	2,6
0241	0023	0,04
0558	0036	750
0257	0040	0,15
0665	0038	0,5
0289	0137	0,50
0914	0033	34
0135	0044	0
0421	0034	330,
0006	0028	0,89
1121	0037	360
1099	0138	0,1
0388	0014	0,
0079	0004	6,2
1109	0023	0
0363	0037	270,
0742	0013	5,2
1250	0001	13,7
1190	0044	6,5
0866	0006	0
0419	0032	0,
0810	0016	90,7
1234	0016	89,6
1112	0024	0,15
0185	0002	0,2
0132	0024	0,
0154	0041	42
0383	0009	0
0959	0003	10,0
1016	0137	6,2
0217	0017	15
0821	0028	0,14
0289	0014	0,
0353	0138	0,06
0385	0041	0,50
1170	0041	0,2
0284	0137	0,92
0214	0006	0
0283	0041	17,
0313	0013	0,
0849	0024	0,22
0315	0036	473
0623	0017	0,541667
0179	0029	6,0
0374	0006	0,3
1104	0029	229
0683	0034	0,
0848	0004	3,1
0547	0021	0,90
0106	0034	191
0807	0034	76,
0147	0012	0,
0289	0024	0,09
0803	0029	0,
0086	0012	0,
0179	0028	0,038
0955	0015	1,6
1004	0010	21
0159	0040	0,007
0539	0023	0,03
0059	0020	0,84
0848	0036	700,
1070	0035	0
0716	0011	2,7
0585	0008	0
0159	0001	3,1
0385	0009	0
0252	0021	0,07
0866	0005	1,77
0708	0028	0,068
0807	0023	0,02
0699	0002	15,0
1022	0040	0,10
0810	0023	0,05
0178	0038	0,30
0451	0034	100,
0080	0038	0,3
0751	0038	0,126
0312	0021	5,8
0483	0035	184,
0373	0011	0,
0697	0008	0,2
0178	0041	9,0
0558	0044	7,9
1170	0137	0,04
0634	0010	2,1
1109	0013	0
0357	0015	2,27
0132	0011	0,4
1087	0003	2,3
0367	0005	0,61
0105	0028	0,29
1143	0035	6,2
0419	0011	0,5
0751	0036	233
0118	0002	99,9
0568	0010	41,9
0837	0021	12
0565	0041	11,8
0354	0039	0,6
0147	0038	0,046
0625	0009	0
0789	0015	0,4
0984	0037	220
0876	0031	0,09
0803	0036	1,
0697	0024	0,18
1164	0017	0,24
0367	0010	0,
0088	0002	10,0
0373	0001	14,5
0357	0038	16,1
0159	0034	93
1099	0037	139
0837	0036	33,
0421	0032	0,
0568	0032	11,
0267	0005	0,007
0059	0035	24,1
0959	0006	0
1164	0015	1,63
0807	0044	2,0
0726	0017	925
1112	0005	0,9
0634	0029	10,5
0097	0035	15
1087	0020	0
0363	0034	28,
1004	0002	0,0
1171	0004	0,1
0747	0137	1,5
0317	0029	10
1228	0021	13,0
0088	0038	1,16
0752	0001	29,0
0640	0001	15,2
0105	0137	0,18
0353	0021	1,4
0536	0006	0,2
1070	0003	4,6
0053	0016	24,5
0592	0035	26
1169	0029	5,7
0180	0009	6
0135	0005	25,41
0438	0009	0
0915	0017	1
0851	0012	0,
0760	0021	0,9
0006	0035	56
0317	0038	0,055
0364	0014	0,
0585	0028	0,06
0224	0024	0,16
1020	0003	2,6
0558	0138	0,5
0539	0006	0
0135	0029	1,
0959	0024	0,20
0072	0015	9
0820	0023	0,05
0059	0013	0
0364	0005	0,188
0760	0036	0,
1104	0017	855
1070	0029	0
0704	0028	0
0224	0041	0,90
0224	0004	6,4
0086	0035	19,4
0471	0039	0,44
0406	0031	0,
0697	0032	0
0811	0006	0
0789	0032	12,
0845	0012	0,
1152	0001	1,7
0959	0031	0
0214	0028	0,05
0536	0028	0,30
0352	0008	0,06
0255	0016	4,7
0080	0013	0,
0169	0014	0,
0649	0023	0,05
0085	0040	0,130
0214	0024	0,31
0354	0009	0
0031	0033	24
0080	0036	900
0870	0015	1,0
0353	0033	35,1
0100	0041	1,3
0914	0017	0
0642	0014	0,
1121	0015	2,4
0364	0031	0,
0536	0010	1,9
0684	0033	29,
0742	0016	89,0
0445	0015	0,6
0106	0037	220
0845	0040	0,01
0421	0036	375
0367	0044	5,0
0915	0020	0
1143	0033	69,9
0845	0032	1,
0856	0040	0,07
1164	0009	0
0775	0002	0,3
0388	0032	0,
0277	0003	3,7
0100	0040	0,24
0088	0037	239
0565	0138	0,3
0445	0012	0,
0506	0028	0,130
0406	0010	0,
1169	0024	0,5
0789	0041	1,4
0775	0028	0,06
1164	0016	36,4
0396	0028	0,06
0118	0004	50,0
1070	0023	0
0179	0008	0,2
0747	0028	0,44
0283	0028	0,035
0436	0017	501
0981	0008	0,2
0118	0032	0,
0925	0016	74,4
0118	0008	0,70
0770	0029	0,
0203	0002	0,4
0338	0037	107
0158	0017	19,15
0866	0044	4
0536	0035	26
1080	0021	0,8
1152	0044	0,4
0861	0014	0,
0341	0012	0,4
0241	0032	0
0464	0003	1,62
0925	0012	0
0154	0014	0,
0471	0005	7,4
0870	0036	20,
0309	0021	1,8
1080	0010	2,6
0454	0040	1,46
0786	0021	0,93
0289	0034	87,3
0363	0010	11,6
1126	0137	0,7
0445	0014	0,
0006	0137	4,38
0479	0002	1,4
0634	0021	0,7
0803	0005	0,
1070	0012	9,6
1143	0008	1,3
0351	0031	0,54
0130	0001	0,
0396	0038	0,9
0059	0137	0
0267	0023	0,01
0761	0024	0,05
0159	0031	0,2
0097	0036	222
0665	0015	0,3
0436	0029	667
0942	0023	0,03
0866	0001	4,8
1188	0020	0,079
0459	0002	0,
0396	0015	6,0
0471	0138	0,8
0914	0034	348
0761	0006	0,1
0914	0137	1,5
0525	0012	0,2
0866	0024	0,05
1067	0041	2,0
0383	0029	333
0515	0035	40,
0132	0003	0,
0080	0035	9
1170	0011	53
1072	0016	43,2
0910	0024	0,01
0747	0031	2,2
0747	0005	2,0
0168	0008	1,30
0708	0021	0,
0810	0009	6
0469	0137	0,229
0186	0009	0
1079	0033	165
1029	0034	296
0085	0023	0,05
1176	0003	5
0283	0009	18
0158	0137	0,02
0518	0138	0,11
0346	0137	0,30
0174	0138	0,03
0910	0006	0
0959	0036	150
0006	0029	20
0856	0001	6,0
0697	0029	1
0649	0040	0,042
0178	0015	2,1
0102	0023	0,10
0254	0008	0,05
0419	0003	4,2
0915	0003	6,2
0318	0028	0,20
0385	0008	0,
1020	0008	0,18
0871	0015	2,6
0043	0036	116
0459	0013	0,
1175	0002	5
0283	0035	55,
0775	0035	8,9
0565	0020	0,2
0169	0024	0,380
0625	0006	0,1
0315	0003	1,38
1004	0009	0
0501	0044	9,
0525	0035	25
0185	0020	0,
0471	0008	0,2
1236	0035	18
0130	0011	10,8
0454	0010	6,4
0038	0040	0,070
0364	0041	0,20
0738	0020	0,
0777	0004	0,
0132	0001	0,
0586	0036	550,
0079	0009	47
0942	0028	0,07
0464	0010	0,
0770	0021	0,
0750	0034	150,
0147	0036	48,
0959	0011	62,7
0129	0024	0,
0219	0015	0,98
0539	0037	220
1126	0021	0,25
1228	0024	0,025
0866	0032	0,
0642	0037	364,
0421	0031	0,
0274	0020	0
0072	0002	9
1169	0028	0,1
0883	0038	1,10
0419	0040	0,11
0230	0002	3,2
0509	0037	126,
0346	0013	2,5
1181	0038	0,150
0254	0014	0,
0634	0033	2,2
0765	0012	0,
0352	0039	0,73
0264	0037	80,
1072	0008	0,59
0445	0032	0,
0704	0010	11,2
0106	0031	63,
0217	0004	8,4
0245	0036	390,
0097	0013	2,2
0734	0032	11,
0309	0031	4,27
0130	0005	0,
0377	0003	0,12
0750	0009	48
0925	0024	0,004
0518	0014	0,
0168	0020	0,275
0158	0011	8,7
0474	0016	0,
1171	0009	0
0592	0012	1
0726	0033	60,
1188	0015	0,7
1099	0013	2,6
0479	0037	36,
0634	0003	1,1
0315	0044	2,9
0377	0028	0,067
1169	0138	3,2
1126	0023	0,09
1079	0044	8
0445	0037	120,
1087	0041	5
0069	0014	0
1070	0010	9,6
0128	0029	3,6
1215	0010	1,8
0849	0002	30,0
1164	0005	3,3
0100	0008	0,04
0683	0031	0,
0684	0015	2,9
0955	0028	0
0214	0002	0,3
0851	0005	0,78
1152	0005	0,18
0750	0010	0,
0354	0029	38,
0312	0001	10,5
0685	0011	0,
1196	0012	4
1029	0033	127
1112	0044	5,3
0327	0034	59,6
0227	0010	0,
0704	0020	0,24
0310	0034	262
0052	0015	2,5
1164	0031	0
0312	0032	0
0965	0024	0,078
0708	0010	2,9
0690	0037	9,9
0820	0031	0,41
0169	0138	0,08
1164	0021	2,2
0289	0009	0
0765	0032	205
0955	0013	0
0558	0002	24,8
0255	0037	200,
0590	0001	10,3
0490	0037	295
1004	0037	16
0053	0008	0
1022	0004	1,6
0960	0031	0
0690	0014	0
0479	0009	0
0820	0006	0
1029	0021	6
0353	0009	0
1067	0011	36,3
0135	0035	2,
0747	0138	0,5
0322	0017	0
0684	0028	0,15
0118	0011	0,
0770	0001	0,
0362	0013	1,8
0719	0013	0,1
0871	0013	6,1
0442	0005	0,114
0469	0031	0,
0876	0008	0,1
0129	0040	0,
0088	0009	71
0757	0034	1000,
0525	0016	48,8
0634	0008	0
0158	0006	0,
0374	0036	1080,
0506	0004	2,2
0158	0044	0,3
0132	0039	0,
0114	0031	0,
0178	0021	0,63
1067	0038	11,9
1171	0137	0,4
0383	0003	0,3
0224	0002	15,3
0528	0039	0,8
0984	0004	0,9
1240	0032	21
1112	0013	1,1
0227	0041	26,1
0649	0020	0,
1122	0002	11,1
0483	0020	0,
0353	0038	0,70
1125	0035	28,9
0100	0020	0,4
0726	0015	1,9
0085	0016	59
0130	0009	0
0685	0013	0,
0503	0010	0,3
0374	0016	80,8
0855	0024	0,150
0585	0010	54
1012	0005	0
1099	0021	0,28
0634	0023	0,07
0178	0024	0,200
1176	0031	0,87
0919	0023	2,4
0837	0011	42
0396	0031	0,
0254	0002	12,6
0506	0032	0,
1188	0035	10,1
0114	0001	1,0
0810	0032	0,40
1004	0020	0
0114	0015	0,2
0031	0016	80,5
1087	0029	6,0
0837	0020	0,
0257	0039	0,79
0855	0003	1,7
0338	0008	0
0357	0002	5,1
0726	0014	0,
0111	0033	4
0274	0033	51,6
0894	0138	0,11
0685	0031	2,9
0845	0010	4,5
0464	0137	4,90
0461	0041	1,0
0143	0020	0,7
0257	0017	0
0716	0034	145,
1004	0039	0,23
0130	0036	2
0640	0036	490
0341	0037	117
0981	0004	2,2
1029	0011	 30
0102	0031	0,43
1236	0039	0,27
0848	0016	69,0
1171	0023	0,4
0105	0024	0,89
1237	0035	14
0352	0041	1,7
0174	0040	0,05
0531	0015	2,1
0200	0024	0,05
0053	0032	0
0346	0035	37,2
0341	0001	9,7
0536	0029	11
0751	0039	0,545
1196	0029	3
0469	0036	17,
0747	0004	1,86
0690	0035	2,5
0327	0016	22,8
0147	0040	0,010
0837	0037	270,
0309	0041	30,
1016	0031	0
0585	0021	0,5
0168	0009	106
0385	0017	10
0353	0010	72,2
0803	0015	0,
0203	0033	23,
0568	0013	16,3
0038	0034	380
0121	0003	0,4
1245	0010	0
0086	0138	0,39
0185	0013	2,6
0111	0013	0,
0965	0002	1,3
0217	0001	15,1
1067	0044	5,7
0128	0031	0,
1029	0037	502
0227	0033	58,
0586	0137	12,6
1112	0008	0,3
0525	0041	2,8
0180	0023	0,04
0373	0005	0,23
0367	0137	0,37
0129	0005	0,0
0396	0023	0,01
0097	0001	7,7
0079	0036	420
0716	0017	30,1667
0129	0011	3,6
1236	0013	1,71
0640	0039	2,0
0327	0040	0,03
0406	0039	0,030
0821	0040	0,13
1099	0041	1,3
0254	0016	5,9
0312	0002	35,2
1190	0029	1
0052	0032	0
0760	0008	4,3
1143	0011	1,0
0135	0036	630,
0871	0040	0,83
0883	0039	0,05
0503	0003	19,41
0357	0017	536
0274	0009	35
0683	0014	0,
0312	0036	2449
0200	0020	0,
0339	0040	0,28
1237	0013	0,80
0245	0015	2,
